user,normalized_query,id,Action,description_bm25,title_bm25,name_bm25,character_bm25,type,release_year,age_certification,runtime,genres,production_countries,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
replay,thr o,tm121879,,0.0,0.0,0.0,0.0,MOVIE,1992,PG,123,"[""drama""]","[""US""]",7.2,59854.0,19.58,7.1
replay,thr o,tm1147890,,0.0,0.0,0.0,0.0,MOVIE,2021,unknwon,8,"[""documentation""]","[""IT""]",7.1,10.0,2.118,6.4
replay,or,ts20823,,0.0,0.0,0.0,0.0,SHOW,2013,TV-MA,59,"[""drama"", ""comedy"", ""crime""]","[""US""]",8.1,298009.0,87.316,7.7
replay,or,tm300054,,0.0,0.0,0.0,0.0,MOVIE,2017,unknwon,95,"[""drama"", ""romance"", ""scifi"", ""european""]","[""ES""]",5.9,7738.0,18.497,5.8
replay,or,tm244842,,0.0,0.0,0.0,0.0,MOVIE,2016,unknwon,107,"[""drama""]","[""PH""]",7.3,516.0,2.117,6.3
replay,or,tm242755,,0.0,0.0,0.0,0.0,MOVIE,2016,unknwon,86,"[""comedy"", ""drama"", ""family"", ""music""]","[""US""]",5.5,3106.0,5.993,6.0
replay,or,ts88271,,0.0,0.0,0.0,0.0,SHOW,2019,unknwon,12,"[""documentation""]","[""CN""]",7.6,603.0,7.066,8.3
replay,nawa,tm205684,,0.0,0.0,0.0,0.0,MOVIE,2013,unknwon,105,"[""crime"", ""drama"", ""comedy""]","[""NG""]",7.0,38.0,1.513,7.0
replay,nawa,tm450375,,0.0,0.0,0.0,0.0,MOVIE,2019,unknwon,139,"[""drama"", ""history"", ""action""]","[""IN""]",5.3,3365.0,2.821,5.3
replay,nawa,tm239739,,0.0,0.0,0.0,0.0,MOVIE,2016,unknwon,134,"[""crime"", ""thriller"", ""drama""]","[""IN""]",7.4,14380.0,6.61,7.1
replay,nawa,tm233366,,0.0,0.0,0.0,0.0,MOVIE,2016,PG-13,136,"[""thriller"", ""drama""]","[""IN""]",7.3,12816.0,10.676,6.9
replay,don,tm183037,,6.236676058850238,7.275403335615095,0.0,6.6283703934338005,MOVIE,2011,unknwon,139,"[""action"", ""thriller"", ""crime"", ""european""]","[""IN"", ""DE""]",7.0,52750.0,9.333,7.0
replay,don,ts223210,,0.0,3.0896338827997005,0.0,0.0,SHOW,2019,TV-MA,62,"[""documentation"", ""crime""]","[""GB""]",8.0,51559.0,13.548,7.7
replay,don,tm972519,,0.0,5.434699778194338,0.0,0.0,MOVIE,2021,unknwon,90,"[""fantasy"", ""horror"", ""romance""]","[""IT""]",4.3,1769.0,10.329,4.0
replay,takerz,tm316567,,0.0,0.0,0.0,0.0,MOVIE,2016,unknwon,110,"[""action"", ""drama""]","[""JP""]",6.1,296.0,2.529,7.8
replay,takerz,tm858000,,0.0,0.0,0.0,0.0,MOVIE,2021,PG-13,139,"[""drama"", ""action""]","[""JP""]",7.2,8614.0,64.962,7.9
replay,takerz,tm466832,,0.0,0.0,0.0,0.0,MOVIE,2019,PG,102,"[""action"", ""fantasy"", ""animation"", ""family"", ""comedy""]","[""JP""]",6.5,2831.0,13.817,6.8
replay,bl,ts9246,,0.0,0.0,0.0,0.0,SHOW,2011,TV-14,25,"[""scifi"", ""action"", ""fantasy"", ""horror"", ""family"", ""animation"", ""drama""]","[""JP""]",7.5,12985.0,46.557,8.1
replay,bl,ts89564,,0.0,0.0,0.0,0.0,SHOW,2019,TV-MA,39,"[""scifi"", ""thriller"", ""action"", ""drama"", ""horror""]","[""US""]",6.5,29318.0,30.795,7.1
replay,bl,ts83763,,0.0,0.0,0.0,0.0,SHOW,2018,TV-MA,59,"[""drama"", ""crime"", ""thriller""]","[""GB""]",7.4,4917.0,5.831,7.1
replay,bl,ts83489,,0.0,0.0,0.0,0.0,SHOW,2018,unknwon,60,"[""drama"", ""crime""]","[""BR""]",6.7,143.0,0.907,7.0
replay,bl,ts76646,,0.0,0.0,0.0,0.0,SHOW,2017,TV-MA,26,"[""action"", ""comedy""]","[""JP""]",6.9,121.0,1.481,8.0
replay,fleab,tm446625,,0.0,0.0,0.0,0.0,MOVIE,2019,unknwon,116,"[""documentation"", ""music""]","[""US""]",7.4,1771.0,4.877,7.4
replay,fleab,tm1006127,,0.0,0.0,0.0,0.0,MOVIE,2021,unknwon,90,"[""animation"", ""comedy"", ""family""]","[""US""]",6.4,1105.0,17.89,6.9
replay,fleab,tm244197,,0.0,0.0,0.0,0.0,MOVIE,2018,PG-13,94,"[""scifi"", ""thriller"", ""drama""]","[""PR"", ""US"", ""GB"", ""CN""]",5.5,37340.0,27.644,6.1
replay,fleab,tm915043,,0.0,0.0,0.0,0.0,MOVIE,2020,R,103,"[""comedy""]","[""US""]",5.1,5866.0,12.194,6.2
replay,olym,tm182429,,0.0,0.0,0.0,0.0,MOVIE,2013,R,120,"[""action"", ""thriller"", ""drama""]","[""US""]",6.5,274270.0,55.607,6.4
replay,olym,tm315344,,0.0,0.0,0.0,0.0,MOVIE,2017,R,140,"[""drama"", ""crime"", ""sport""]","[""CN"", ""CA"", ""US""]",7.4,167955.0,25.929,7.147
replay,olym,ts255427,,0.0,0.0,0.0,0.0,SHOW,2020,TV-MA,31,"[""scifi"", ""animation"", ""action""]","[""US""]",,,27.566,8.1
replay,olym,ts215341,,0.0,0.0,0.0,0.0,SHOW,2019,TV-G,98,"[""reality""]","[""KR""]",,,10.495,8.0
replay,linc,ts271450,,0.0,0.0,0.0,0.0,SHOW,2022,TV-MA,50,"[""crime"", ""drama"", ""thriller""]","[""US""]",7.7,30295.0,68.925,8.1
replay,linc,tm1121246,,0.0,0.0,0.0,0.0,MOVIE,2019,unknwon,99,"[""scifi"", ""action"", ""crime"", ""thriller"", ""drama""]","[""CA"", ""GB"", ""US""]",6.1,39469.0,18.193,6.2
replay,linc,tm209950,,0.0,0.0,0.0,0.0,MOVIE,2016,R,96,"[""comedy"", ""documentation""]","[""US""]",5.9,9501.0,10.176,6.5
replay,linc,tm319224,,0.0,0.0,0.0,0.0,MOVIE,2021,G,83,"[""comedy"", ""action"", ""family"", ""animation"", ""fantasy"", ""drama"", ""music"", ""thriller""]","[""US""]",6.1,2027.0,88.011,7.6
replay,linc,tm894254,,0.0,0.0,0.0,0.0,MOVIE,2021,PG-13,95,"[""drama""]","[""AU"", ""US""]",6.8,10148.0,24.152,7.1
replay,eth,ts267956,,0.0,0.0,0.0,0.0,SHOW,2020,unknwon,49,"[""drama"", ""thriller""]","[""TR""]",,,8.766,7.9
replay,eth,tm98975,,0.0,0.0,0.0,0.0,MOVIE,2010,PG,126,"[""romance"", ""drama""]","[""IN""]",7.4,18603.0,5.554,7.4
replay,eth,ts225669,,0.0,0.0,0.0,0.0,SHOW,2020,unknwon,26,"[""action"", ""scifi"", ""animation""]","[""JP""]",,,16.589,7.2
replay,eth,tm107744,,0.0,0.0,0.0,0.0,MOVIE,1996,PG-13,110,"[""thriller"", ""action""]","[""US""]",7.1,420673.0,41.115,6.9
replay,eth,tm166978,,0.0,0.0,0.0,0.0,MOVIE,2011,PG-13,132,"[""thriller"", ""action""]","[""US""]",7.4,485301.0,76.839,7.0
replay,br,ts222380,,0.0,0.0,0.0,0.0,SHOW,2019,TV-MA,51,"[""drama"", ""action"", ""crime"", ""thriller""]","[""BR""]",7.5,1356.0,7.195,8.6
replay,br,tm1218547,,0.0,0.0,0.0,0.0,MOVIE,2022,unknwon,65,"[""comedy"", ""documentation""]","[""BR""]",4.5,51.0,2.735,6.4
replay,br,ts8614,,0.0,0.0,0.0,0.0,SHOW,2010,TV-14,44,"[""drama"", ""action""]","[""SG""]",6.7,7.0,1.546,
replay,br,ts85202,,0.0,0.0,0.0,0.0,SHOW,2018,TV-Y7,24,"[""documentation"", ""family""]","[""US""]",7.9,425.0,2.902,8.3
replay,br,ts4,,0.0,0.0,0.0,0.0,SHOW,2008,TV-MA,48,"[""drama"", ""crime"", ""thriller""]","[""US""]",9.5,1775990.0,353.848,8.79
replay,dasv,ts56038,,0.0,0.0,0.0,0.0,SHOW,2017,unknwon,66,"[""comedy"", ""documentation""]","[""US""]",8.7,2798.0,4.516,7.6
replay,dasv,ts255926,,0.0,0.0,0.0,0.0,SHOW,2020,TV-14,25,"[""drama"", ""comedy"", ""romance""]","[""US""]",7.5,16978.0,16.738,8.2
replay,dasv,tm883070,,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,77,"[""comedy""]","[""SE""]",5.9,197.0,2.333,8.0
replay,dasv,tm879556,,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,60,"[""comedy""]","[""US""]",7.3,75.0,1.859,4.7
replay,dasvi,tm883070,,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,77,"[""comedy""]","[""SE""]",5.9,197.0,2.333,8.0
replay,dasvi,tm879556,,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,60,"[""comedy""]","[""US""]",7.3,75.0,1.859,4.7
replay,dasvi,tm853783,,0.0,0.0,0.0,0.0,MOVIE,2020,PG,83,"[""documentation""]","[""GB""]",8.9,31625.0,15.935,8.5
replay,dasvi,tm823488,,0.0,0.0,0.0,0.0,MOVIE,2019,unknwon,98,"[""documentation""]","[""CA""]",7.0,577.0,3.314,7.0
replay,mode,tm406831,,0.0,0.0,0.0,0.0,MOVIE,2018,PG,18,"[""fantasy"", ""animation"", ""drama"", ""family"", ""comedy""]","[""JP""]",6.6,2705.0,58.217,6.7
replay,mode,tm832903,,0.0,9.305390427909687,0.0,0.0,MOVIE,2020,unknwon,96,"[""comedy"", ""drama"", ""romance""]","[""BR""]",5.1,2603.0,11.49,6.3
replay,mode,tm305433,,0.0,0.0,0.0,0.0,MOVIE,2019,unknwon,45,"[""animation"", ""comedy"", ""family"", ""fantasy"", ""scifi"", ""action""]","[""US""]",6.9,3865.0,10.256,6.5
replay,mode,ts2230,,0.0,0.0,0.0,0.0,SHOW,2003,TV-14,44,"[""reality""]","[""US""]",5.6,17905.0,14.501,5.3
replay,mode,ts226468,,0.0,0.0,0.0,0.0,SHOW,2020,TV-MA,43,"[""drama"", ""comedy"", ""romance""]","[""IT""]",6.0,2732.0,54.788,6.9
replay,ozark,ts53864,,0.0,11.202504392739206,0.0,0.0,SHOW,2017,TV-MA,60,"[""drama"", ""crime"", ""thriller""]","[""US""]",8.5,300454.0,146.805,8.245
replay,ozark,tm1201670,,0.0,6.951092738324029,0.0,0.0,MOVIE,2022,R,31,"[""documentation""]","[""US""]",,,11.964,6.2
replay,ozark,ts42137,,0.0,0.0,0.0,0.0,SHOW,2016,TV-Y7,24,"[""action"", ""scifi"", ""comedy"", ""fantasy"", ""drama"", ""animation"", ""family""]","[""US""]",8.1,8821.0,16.452,7.4
replay,ozark,tm1178876,,0.0,0.0,0.0,0.0,MOVIE,2022,unknwon,88,"[""drama"", ""music"", ""romance""]","[""NO""]",4.3,382.0,88.676,5.2
replay,ho,ts90466,,0.0,0.0,0.0,0.0,SHOW,2019,TV-MA,23,"[""drama"", ""comedy""]","[""HK""]",5.7,6.0,1.541,8.3
replay,ho,ts89744,,0.0,0.0,0.0,0.0,SHOW,2019,TV-MA,32,"[""comedy"", ""crime"", ""drama"", ""romance""]","[""DE""]",7.9,31516.0,26.381,8.3
replay,ho,ts88577,,0.0,0.0,0.0,0.0,SHOW,2020,TV-MA,50,"[""drama"", ""history""]","[""US""]",7.5,36052.0,11.855,7.6
replay,ho,ts77600,,0.0,0.0,0.0,0.0,SHOW,2017,TV-MA,19,"[""comedy""]","[""US""]",7.1,633.0,1.692,6.6
replay,ho,ts6,,0.0,0.0,0.0,0.0,SHOW,2013,TV-MA,52,"[""drama""]","[""US""]",8.7,497650.0,33.936,8.1
replay,bad,ts77405,,0.0,5.103480038388404,0.0,0.0,SHOW,2017,unknwon,64,"[""action"", ""comedy"", ""animation"", ""crime"", ""drama""]","[""KR""]",5.9,30.0,8.626,8.0
replay,bad,ts311987,,0.0,4.530378857908556,0.0,0.0,SHOW,2022,TV-MA,52,"[""documentation"", ""crime""]","[""US""]",5.8,6134.0,3.403,5.3
replay,bad,ts308838,,0.0,6.832001253042966,0.0,0.0,SHOW,2021,TV-MA,68,"[""crime"", ""documentation"", ""sport""]",[],7.3,2151.0,3.382,7.3
replay,bad,tm458328,,0.0,0.0,0.0,0.0,MOVIE,2019,PG-13,120,"[""thriller"", ""crime"", ""drama""]","[""IN""]",7.8,27539.0,10.588,7.4
replay,numb,ts84799,,0.0,0.0,0.0,0.0,SHOW,2018,unknwon,54,"[""crime"", ""drama"", ""action"", ""thriller"", ""fantasy""]","[""ES""]",7.0,2030.0,6.384,7.7
replay,numb,ts223659,,0.0,0.0,0.0,0.0,SHOW,2020,unknwon,27,"[""drama"", ""crime""]","[""IN""]",7.2,6319.0,4.971,7.6
replay,numb,ts322506,,0.0,0.0,0.0,0.0,SHOW,2021,unknwon,0,"[""family"", ""animation""]","[""US""]",6.9,14.0,1.003,
replay,numb,tm1023438,,0.0,0.0,0.0,0.0,MOVIE,2021,unknwon,77,"[""drama""]","[""EG""]",6.4,10.0,1.631,
replay,numb,tm1041549,,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,126,"[""romance"", ""comedy""]","[""NG""]",5.2,5.0,0.939,
replay,sui,ts38116,,0.0,0.0,0.0,0.0,SHOW,2015,TV-MA,24,"[""war"", ""action"", ""scifi"", ""animation"", ""drama""]","[""JP""]",7.9,1660.0,9.168,7.1
replay,sui,ts30288,,0.0,0.0,0.0,0.0,SHOW,2010,TV-14,36,"[""scifi"", ""animation"", ""action"", ""drama"", ""war""]","[""JP""]",7.8,1291.0,10.936,7.9
replay,sui,tm880822,,0.0,0.0,0.0,0.0,MOVIE,2021,PG-13,96,"[""scifi"", ""animation"", ""action"", ""drama"", ""romance""]","[""JP""]",6.6,1400.0,261.753,7.6
replay,sui,tm49037,,0.0,0.0,0.0,0.0,MOVIE,1982,unknwon,144,"[""action"", ""drama"", ""war"", ""animation"", ""scifi""]","[""JP""]",7.6,1236.0,12.741,7.5
replay,sui,tm421125,,0.0,0.0,0.0,0.0,MOVIE,2018,unknwon,96,"[""comedy"", ""action"", ""drama""]","[""EG""]",5.3,1645.0,1.837,7.0
replay,suits,tm243121,,9.801134122111934,0.0,0.0,0.0,MOVIE,2016,unknwon,89,"[""comedy""]","[""US""]",5.8,7430.0,8.794,5.4
replay,suits,tm125985,,5.783857012313333,0.0,0.0,0.0,MOVIE,1981,unknwon,133,"[""animation"", ""scifi"", ""action"", ""drama"", ""war""]","[""JP""]",7.2,1274.0,13.125,7.2
replay,suits,tm245271,,4.80012273488968,0.0,0.0,0.0,MOVIE,2016,NC-17,95,"[""scifi"", ""action"", ""animation"", ""fantasy"", ""thriller"", ""horror"", ""drama""]","[""JP""]",7.1,14950.0,28.818,7.3
replay,suits,ts38116,,0.0,0.0,0.0,0.0,SHOW,2015,TV-MA,24,"[""war"", ""action"", ""scifi"", ""animation"", ""drama""]","[""JP""]",7.9,1660.0,9.168,7.1
replay,suits,ts30288,,0.0,0.0,0.0,0.0,SHOW,2010,TV-14,36,"[""scifi"", ""animation"", ""action"", ""drama"", ""war""]","[""JP""]",7.8,1291.0,10.936,7.9
replay,the goo,ts41766,,3.120704551385737,1.1803925678350056,0.0,0.0,SHOW,2016,TV-14,23,"[""scifi"", ""romance"", ""comedy"", ""drama"", ""fantasy""]","[""US""]",8.2,152884.0,33.793,8.0
replay,the goo,ts225379,,2.889494579178256,1.1803925678350056,0.0,0.0,SHOW,2020,TV-MA,65,"[""drama"", ""thriller""]","[""KR""]",,,7.633,8.6
replay,the goo,ts223948,,0.0,1.1803925678350056,0.0,0.0,SHOW,2020,TV-MA,33,"[""documentation"", ""reality""]",[],2.5,3333.0,2.106,3.2
replay,th,ts83820,,0.0,0.0,0.0,0.0,SHOW,2018,unknwon,48,"[""drama"", ""crime""]","[""TH""]",7.1,97.0,1.429,7.7
replay,th,ts251072,,0.0,0.0,0.0,0.0,SHOW,2020,TV-MA,55,"[""drama""]","[""TH""]",6.5,64.0,2.426,6.7
replay,th,ts223115,,0.0,0.0,0.0,0.0,SHOW,2019,TV-14,46,"[""family"", ""romance"", ""comedy""]","[""TH""]",7.9,18.0,5.114,10.0
replay,th,ts104485,,0.0,0.0,0.0,0.0,SHOW,2019,TV-MA,49,"[""drama"", ""action""]","[""TH""]",6.2,1279.0,14.772,7.2
replay,th,tm1125844,,0.0,0.0,0.0,0.0,MOVIE,2021,R,125,"[""drama"", ""horror"", ""thriller""]","[""TH""]",5.1,3323.0,149.152,6.3
replay,it,tm244208,,0.0,7.024224315618012,0.0,0.0,MOVIE,2017,R,135,"[""horror"", ""fantasy"", ""thriller""]","[""US""]",7.3,527626.0,95.827,7.234
replay,it,ts90980,,0.0,4.989698777924831,0.0,0.0,SHOW,2019,TV-MA,3,"[""comedy"", ""animation""]","[""US""]",7.4,2922.0,3.208,6.9
replay,it,ts223404,,0.0,3.15946032602151,0.0,0.0,SHOW,2020,TV-MA,76,"[""drama"", ""comedy"", ""romance""]","[""KR""]",8.6,22346.0,50.095,8.6
replay,it,ts223240,,0.0,0.0,0.0,0.0,SHOW,2020,TV-MA,70,"[""drama"", ""romance""]","[""KR""]",8.2,12780.0,36.591,8.5
replay,it,tm837843,,0.0,4.358492790620779,0.0,0.0,MOVIE,2019,unknwon,120,"[""documentation"", ""drama""]","[""US"", ""GB"", ""DE""]",6.6,174.0,4.07,5.6
replay,cha,ts89336,,0.0,0.0,0.0,0.0,SHOW,2019,TV-Y,23,"[""animation"", ""family""]","[""US""]",6.7,154.0,3.312,8.5
replay,cha,ts81646,,0.0,0.0,0.0,0.0,SHOW,2019,TV-MA,44,"[""drama"", ""thriller"", ""fantasy"", ""horror""]","[""US""]",6.4,8455.0,13.586,6.8
replay,cha,ts81208,,0.0,0.0,0.0,0.0,SHOW,2018,TV-14,40,"[""drama"", ""scifi"", ""fantasy""]","[""US""]",4.6,16533.0,92.694,7.427
replay,cha,ts57148,,0.0,0.0,0.0,0.0,SHOW,2018,TV-PG,21,"[""comedy""]","[""US""]",6.0,3890.0,4.61,5.5
replay,cha,ts53346,,0.0,0.0,0.0,0.0,SHOW,2016,TV-PG,28,"[""reality""]","[""US""]",3.5,500.0,2.452,5.8
replay,kur,ts39014,,0.0,0.0,0.0,0.0,SHOW,2016,TV-14,24,"[""comedy"", ""drama"", ""animation"", ""action"", ""scifi""]","[""JP""]",7.2,1290.0,6.887,6.7
replay,kur,ts22249,,0.0,0.0,0.0,0.0,SHOW,2012,TV-14,24,"[""comedy"", ""animation"", ""sport""]","[""JP""]",8.3,8420.0,61.164,8.7
replay,kur,tm273600,,0.0,0.0,0.0,0.0,MOVIE,2017,unknwon,90,"[""animation"", ""drama"", ""sport""]","[""JP""]",7.7,2558.0,64.682,7.9
replay,kur,tm152724,,0.0,0.0,0.0,0.0,MOVIE,2009,R,161,"[""thriller"", ""action"", ""drama"", ""crime"", ""romance"", ""sport""]","[""IN""]",5.7,5162.0,4.865,4.7
replay,kur,tm1030241,,0.0,0.0,0.0,0.0,MOVIE,2021,unknwon,155,"[""thriller"", ""crime""]","[""IN""]",7.1,12251.0,3.893,6.1
replay,jers,ts56481,,0.0,0.0,0.0,0.0,SHOW,2017,TV-PG,21,"[""comedy""]","[""US""]",7.0,6810.0,8.665,6.5
replay,jers,ts77197,,0.0,0.0,0.0,0.0,SHOW,2018,TV-MA,62,"[""crime"", ""drama""]","[""US""]",7.7,15323.0,9.766,7.4
replay,jers,tm990740,,0.0,0.0,0.0,0.0,MOVIE,2021,unknwon,33,"[""documentation""]","[""US""]",,,3.934,6.7
replay,jers,tm850454,,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,60,"[""comedy""]","[""US""]",7.2,866.0,4.955,6.1
replay,don t l,tm918701,,0.0,11.787422011058467,0.0,0.0,MOVIE,2020,unknwon,98,"[""thriller"", ""horror"", ""european""]","[""ES""]",,,33.329,6.5
replay,don t l,tm361312,,8.088521484275878,0.0,0.0,0.0,MOVIE,2017,unknwon,25,"[""animation"", ""comedy"", ""family"", ""fantasy""]","[""US""]",5.8,160.0,3.828,6.2
replay,don t l,tm1152224,,9.345343934939924,0.0,0.0,0.0,MOVIE,2022,unknwon,97,"[""comedy"", ""romance""]","[""TR""]",5.2,3774.0,56.074,6.9
replay,don t l,ts61384,,6.924463109876463,0.0,0.0,0.0,SHOW,2021,TV-PG,70,"[""reality"", ""romance"", ""documentation""]","[""US""]",7.5,291.0,1.265,5.0
replay,minna,tm824559,,0.0,0.0,0.0,0.0,MOVIE,2019,unknwon,86,"[""crime"", ""documentation""]","[""US""]",6.7,7525.0,8.238,6.4
replay,minna,tm192301,,0.0,0.0,0.0,0.0,MOVIE,1997,G,145,"[""comedy"", ""romance"", ""drama""]","[""IN""]",6.7,1226.0,2.316,6.6
replay,minna,ts317746,,0.0,0.0,0.0,0.0,SHOW,2022,unknwon,64,"[""drama"", ""comedy"", ""crime"", ""thriller""]","[""KR""]",7.0,131.0,51.111,7.2
replay,minna,tm322569,,0.0,0.0,0.0,0.0,MOVIE,2017,unknwon,72,"[""comedy"", ""documentation""]","[""US""]",8.2,7250.0,5.657,7.8
replay,gundam,ts38116,,0.0,4.862121882520184,0.0,0.0,SHOW,2015,TV-MA,24,"[""war"", ""action"", ""scifi"", ""animation"", ""drama""]","[""JP""]",7.9,1660.0,9.168,7.1
replay,gundam,ts30288,,8.702921789131153,6.0922564376666815,0.0,0.0,SHOW,2010,TV-14,36,"[""scifi"", ""animation"", ""action"", ""drama"", ""war""]","[""JP""]",7.8,1291.0,10.936,7.9
replay,gundam,tm880822,,0.0,6.0922564376666815,0.0,0.0,MOVIE,2021,PG-13,96,"[""scifi"", ""animation"", ""action"", ""drama"", ""romance""]","[""JP""]",6.6,1400.0,261.753,7.6
replay,gundam,tm49037,,0.0,4.416261179134701,0.0,0.0,MOVIE,1982,unknwon,144,"[""action"", ""drama"", ""war"", ""animation"", ""scifi""]","[""JP""]",7.6,1236.0,12.741,7.5
replay,gundam,tm40103,,0.0,4.862121882520184,0.0,0.0,MOVIE,1988,unknwon,119,"[""scifi"", ""animation"", ""action"", ""drama"", ""war""]","[""JP""]",7.3,1693.0,8.092,6.7
replay,se,ts90902,,0.0,0.0,0.0,0.0,SHOW,2019,unknwon,63,"[""drama"", ""comedy"", ""family"", ""romance""]","[""KR""]",7.8,1405.0,24.844,8.4
replay,se,ts86994,,0.0,0.0,0.0,0.0,SHOW,2017,TV-14,47,"[""documentation"", ""crime""]","[""GB""]",3.9,1404.0,0.884,2.8
replay,se,ts85822,,0.0,0.0,0.0,0.0,SHOW,2018,TV-14,25,"[""drama"", ""comedy"", ""sport""]","[""IN""]",7.3,2234.0,5.002,7.6
replay,se,ts82915,,0.0,0.0,0.0,0.0,SHOW,2019,TV-MA,52,"[""drama"", ""comedy""]","[""GB""]",8.3,251168.0,273.962,8.358
replay,se,ts80466,,0.0,0.0,0.0,0.0,SHOW,2018,unknwon,59,"[""war"", ""documentation"", ""history"", ""european""]","[""GB""]",7.7,564.0,2.836,7.0
replay,minnal,ts225657,,0.0,0.0,0.0,0.0,SHOW,2021,TV-MA,47,"[""drama""]","[""US""]",7.5,14681.0,18.504,7.3
replay,minnal,tm824559,,0.0,0.0,0.0,0.0,MOVIE,2019,unknwon,86,"[""crime"", ""documentation""]","[""US""]",6.7,7525.0,8.238,6.4
replay,minnal,tm470836,,0.0,0.0,0.0,0.0,MOVIE,2019,unknwon,81,"[""music"", ""documentation""]","[""US""]",7.8,1979.0,5.053,7.5
replay,kurup,tm1030241,,10.6151504106431,11.942178820367491,5.906295985610609,7.425640931599415,MOVIE,2021,unknwon,155,"[""thriller"", ""crime""]","[""IN""]",7.1,12251.0,3.893,6.1
replay,kurup,tm1173806,,0.0,0.0,0.0,7.556958230889102,MOVIE,2022,unknwon,118,"[""thriller"", ""drama""]","[""IN""]",,,1.838,7.8
replay,kurup,tm857051,,0.0,0.0,7.513243915001594,0.0,MOVIE,2020,PG-13,134,"[""crime"", ""thriller""]","[""IN""]",6.8,5124.0,5.848,6.6
replay,kurup,tm935388,,0.0,0.0,7.996733005930215,0.0,MOVIE,2020,unknwon,125,"[""comedy"", ""drama"", ""romance""]","[""IN""]",5.7,4776.0,3.782,6.3
replay,kurup,tm118462,,0.0,0.0,0.0,0.0,MOVIE,2002,PG-13,98,"[""thriller"", ""action"", ""crime"", ""european""]","[""DE"", ""US""]",4.6,15740.0,12.906,5.2
replay,stranger,ts55798,,0.0,10.35117629721618,0.0,0.0,SHOW,2017,TV-MA,64,"[""crime"", ""drama"", ""thriller"", ""romance"", ""scifi"", ""comedy""]","[""KR""]",8.5,8066.0,25.007,8.5
replay,stranger,ts38796,,0.0,8.598232453820872,0.0,0.0,SHOW,2016,TV-14,61,"[""scifi"", ""thriller"", ""drama"", ""fantasy"", ""horror""]","[""US""]",8.7,1101055.0,2226.231,8.635
replay,stranger,ts76509,,6.524406563196735,7.353018554015214,0.0,0.0,SHOW,2017,TV-14,21,"[""documentation""]","[""US""]",7.4,1883.0,98.48,7.5
replay,stranger,ts224901,,0.0,8.598232453820872,0.0,9.013587499536367,SHOW,2020,TV-MA,45,"[""thriller"", ""crime"", ""drama""]","[""GB""]",7.3,48298.0,11.603,7.4
replay,stranger,tm1018418,,0.0,0.0,0.0,0.0,MOVIE,2021,R,32,"[""drama""]","[""US""]",,,8.319,7.4
replay,stran,ts55798,,0.0,0.0,0.0,0.0,SHOW,2017,TV-MA,64,"[""crime"", ""drama"", ""thriller"", ""romance"", ""scifi"", ""comedy""]","[""KR""]",8.5,8066.0,25.007,8.5
replay,stran,ts38796,,0.0,0.0,0.0,0.0,SHOW,2016,TV-14,61,"[""scifi"", ""thriller"", ""drama"", ""fantasy"", ""horror""]","[""US""]",8.7,1101055.0,2226.231,8.635
replay,stran,tm24110,,0.0,0.0,0.0,0.0,MOVIE,1987,unknwon,100,"[""drama""]","[""US""]",6.3,360.0,2.76,6.8
replay,stran,tm240895,,0.0,0.0,0.0,0.0,MOVIE,2016,R,95,"[""drama""]","[""US""]",6.0,1499.0,9.634,5.9
replay,stran,ts76509,,0.0,0.0,0.0,0.0,SHOW,2017,TV-14,21,"[""documentation""]","[""US""]",7.4,1883.0,98.48,7.5
replay,rrr,tm463762,,0.0,11.942178820367491,0.0,0.0,MOVIE,2022,R,187,"[""drama"", ""action""]","[""IN""]",8.0,87515.0,53.526,7.8
replay,jerser,ts56481,,0.0,0.0,0.0,0.0,SHOW,2017,TV-PG,21,"[""comedy""]","[""US""]",7.0,6810.0,8.665,6.5
replay,jerser,ts77197,,0.0,0.0,0.0,0.0,SHOW,2018,TV-MA,62,"[""crime"", ""drama""]","[""US""]",7.7,15323.0,9.766,7.4
replay,jerser,tm990740,,0.0,0.0,0.0,0.0,MOVIE,2021,unknwon,33,"[""documentation""]","[""US""]",,,3.934,6.7
replay,jerser,tm850454,,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,60,"[""comedy""]","[""US""]",7.2,866.0,4.955,6.1
replay,how it,tm244788,,6.9300249545441766,0.0,0.0,0.0,MOVIE,2016,unknwon,100,"[""documentation"", ""history"", ""crime""]","[""US""]",8.2,35302.0,8.675,8.0
replay,how it,ts307816,,9.031993070645033,0.0,0.0,0.0,SHOW,2021,TV-PG,49,"[""documentation""]","[""KR""]",7.5,25.0,1.765,4.0
replay,how it,ts24028,,7.942080232295989,0.0,0.0,0.0,SHOW,2002,TV-14,29,"[""comedy"", ""european""]","[""GB""]",8.9,7689.0,5.128,8.3
replay,how it,tm464542,,6.002968490423098,0.0,0.0,0.0,MOVIE,2018,unknwon,107,"[""drama""]","[""IN""]",7.6,7911.0,3.231,5.0
